r,s
187.10000000000002,1.0745371146009424
187.20000000000002,1.0752446533090683
187.3,1.0759503445930736
187.4,1.0766541949789965
187.5,1.0773562109661667
187.60000000000002,1.0780563990273135
187.70000000000002,1.0787547656086711
187.8,1.0794513171300857
187.9,1.080146059985122
188.0,1.0808390005411683
188.10000000000002,1.081530145139543
188.20000000000002,1.0822195000955985
188.3,1.0829070716988283
188.4,1.083592866212971
188.5,1.0842768898761148
188.60000000000002,1.0849591489008021
188.70000000000002,1.0856396494741338
188.8,1.0863183977578734
188.9,1.0869953998885502
189.0,1.087670661977563
189.10000000000002,1.0883441901112831
189.20000000000002,1.0890159903511571
189.3,1.08968606873381
189.4,1.0903544312711464
189.5,1.0910210839504542
189.60000000000002,1.0916860327345053
189.70000000000002,1.0923492835616562
189.8,1.0930108423459513
189.9,1.0936707149772225
190.0,1.09432890732119
190.10000000000002,1.094985425219563
190.20000000000002,1.0956402744901395
190.3,1.0962934609269057
190.4,1.0969449903001363
190.5,1.0975948683564933
190.60000000000002,1.0982431008191251
190.70000000000002,1.098889693387764
190.8,1.0995346517388265
190.9,1.1001779815255095
191.0,1.1008196883778887
191.10000000000002,1.1014597779030164
191.20000000000002,1.102098255685018
191.3,1.1027351272851889
191.4,1.1033703982420908
191.5,1.1040040740716488
191.60000000000002,1.1046361602672463
191.70000000000002,1.1052666622998206
191.8,1.1058955856179589
191.9,1.106522935647992
192.0,1.1071487177940904
192.10000000000002,1.1077729374383583
192.20000000000002,1.1083955999409256
192.3,1.1090167106400444
192.4,1.109636274852181
192.5,1.1102542978721093
192.60000000000002,1.1108707849730026
192.70000000000002,1.1114857414065273
192.8,1.1120991724029339
192.9,1.1127110831711504
193.0,1.1133214788988715
193.10000000000002,1.113930364752652
193.20000000000002,1.1145377458779953
193.3,1.1151436273994462
193.4,1.1157480144206797
193.5,1.1163509120245914
193.60000000000002,1.1169523252733866
193.70000000000002,1.1175522592086695
193.8,1.118150718851533
193.9,1.1187477092026459
194.0,1.1193432352423422
194.10000000000002,1.1199373019307093
194.20000000000002,1.1205299142076737
194.3,1.1211210769930906
194.4,1.121710795186829
194.5,1.1222990736688603
194.60000000000002,1.1228859172993424
194.70000000000002,1.1234713309187072
194.8,1.1240553193477454
194.9,1.124637887387693
195.0,1.1252190398203148
195.10000000000002,1.1257987814079906
195.20000000000002,1.126377116893798
195.3,1.1269540510015974
195.4,1.1275295884361163
195.5,1.128103733883031
195.60000000000002,1.1286764920090522
195.70000000000002,1.129247867462004
195.8,1.1298178648709098
195.9,1.1303864888460735
196.0,1.1309537439791604
196.10000000000002,1.1315196348432792
196.20000000000002,1.1320841659930632
196.3,1.132647341964751
196.4,1.1332091672762672
196.5,1.1337696464273024
196.60000000000002,1.1343287838993934
196.70000000000002,1.1348865841560016
196.8,1.1354430516425942
196.9,1.1359981907867214
197.0,1.1365520059980956
197.10000000000002,1.1371045016686698
197.20000000000002,1.1376556821727153
197.3,1.1382055518668994
197.4,1.138754115090363
197.5,1.1393013761647972
197.60000000000002,1.1398473393945203
197.70000000000002,1.1403920090665536
197.8,1.1409353894506988
197.9,1.1414774847996119
198.0,1.14201829934888
198.10000000000002,1.1425578373170968
198.20000000000002,1.143096102905935
198.3,1.1436331003002236
198.4,1.1441688336680205
198.5,1.1447033071606871
198.60000000000002,1.1452365249129617
198.70000000000002,1.1457684910430317
198.8,1.1462992096526086
198.9,1.1468286848269988
199.0,1.1473569206351775
199.10000000000002,1.1478839211298588
199.20000000000002,1.1484096903475698
199.3,1.1489342323087197
199.4,1.1494575510176726
199.5,1.149979650462818
199.60000000000002,1.1505005346166401
199.70000000000002,1.1510202074357903
199.8,1.1515386728611543
199.9,1.1520559348179245
200.0,1.1525719972156676
200.10000000000002,1.1530868639483938
200.20000000000002,1.153600538894626
200.3,1.1541130259174681
200.4,1.154624328864673
200.5,1.1551344515687103
200.60000000000002,1.1556433978468346
200.70000000000002,1.1561511715011512
200.8,1.156657776318685
200.9,1.1571632160714458
201.0,1.1576674945164953
201.10000000000002,1.1581706153960127
201.20000000000002,1.1586725824373607
201.3,1.1591733993531517
201.4,1.1596730698413118
201.5,1.1601715975851465
201.60000000000002,1.1606689862534056
201.70000000000002,1.1611652395003467
201.8,1.1616603609657998
201.9,1.1621543542752315
202.0,1.1626472230398073
202.10000000000002,1.1631389708564566
202.20000000000002,1.163629601307934
202.3,1.1641191179628825
202.4,1.1646075243758967
202.5,1.165094824087584
202.60000000000002,1.1655810206246269
202.70000000000002,1.1660661174998437
202.8,1.1665501182122513
202.9,1.1670330262471251
203.0,1.1675148450760604
203.10000000000002,1.1679955781570324
203.20000000000002,1.168475228934456
203.3,1.168953800839247
203.4,1.1694312972888812
203.5,1.1699077216874532
203.60000000000002,1.170383077425736
203.70000000000002,1.1708573678812404
203.8,1.1713305964182728
203.9,1.1718027663879937
204.0,1.1722738811284763
204.10000000000002,1.172743943964764
204.20000000000002,1.173212958208927
204.3,1.1736809271601214
204.4,1.1741478541046453
204.5,1.1746137423159952
204.60000000000002,1.1750785950549232
204.70000000000002,1.175542415569493
204.8,1.1760052070951352
204.9,1.1764669728547048
205.0,1.1769277160585352
205.10000000000002,1.177387439904494
205.20000000000002,1.1778461475780373
205.3,1.178303842252266
205.4,1.1787605270879784
205.5,1.1792162052337265
205.60000000000002,1.1796708798258675
205.70000000000002,1.18012455398862
205.8,1.1805772308341163
205.9,1.181028913462455
206.0,1.1814796049617557
206.10000000000002,1.1819293084082108
206.20000000000002,1.1823780268661377
206.3,1.1828257633880317
206.4,1.1832725210146178
206.5,1.1837183027749028
206.60000000000002,1.1841631116862268
206.70000000000002,1.1846069507543135
206.8,1.1850498229733235
206.9,1.1854917313259024
207.0,1.1859326787832343
207.10000000000002,1.18637266830509
207.20000000000002,1.1868117028398777
207.3,1.187249785324694
207.4,1.187686918685372
207.5,1.1881231058365322
207.60000000000002,1.1885583496816308
207.70000000000002,1.188992653113009
207.8,1.189426019011942
207.9,1.1898584502486866
208.0,1.1902899496825317
208.10000000000002,1.1907205201618443
208.20000000000002,1.1911501645241176
208.3,1.19157888559602
208.4,1.1920066861934417
208.5,1.1924335691215417
208.60000000000002,1.192859537174795
208.70000000000002,1.1932845931370397
208.8,1.1937087397815234
208.9,1.1941319798709495
209.0,1.1945543161575234
209.10000000000002,1.194975751382998
209.20000000000002,1.1953962882787206
209.3,1.1958159295656765
209.4,1.1962346779545368
209.5,1.196652536145701
209.60000000000002,1.1970695068293433
209.70000000000002,1.197485592685457
209.8,1.1979007963838986
209.9,1.1983151205844331
210.0,1.1987285679367763
210.10000000000002,1.19914114108064
210.20000000000002,1.199552842645775
210.3,1.1999636752520157
210.4,1.2003736415093211
210.5,1.20078274401782
210.60000000000002,1.2011909853678524
210.70000000000002,1.2015983681400129
210.8,1.2020048949051925
210.9,1.202410568224622
211.0,1.2028153906499124
211.10000000000002,1.203219364723098
211.20000000000002,1.2036224929766774
211.3,1.2040247779336553
211.4,1.2044262221075832
211.5,1.2048268280026015
211.60000000000002,1.205226598113479
211.70000000000002,1.2056255349256544
211.8,1.2060236409152771
211.9,1.2064209185492463
212.0,1.2068173702852525
212.10000000000002,1.2072129985718165
212.20000000000002,1.207607805848329
212.3,1.2080017945450914
212.4,1.2083949670833531
212.5,1.2087873258753528
212.60000000000002,1.2091788733243563
212.70000000000002,1.209569611824695
212.8,1.2099595437618058
212.9,1.2103486715122687
213.0,1.2107369974438442
213.10000000000002,1.211124523915514
213.20000000000002,1.2115112532775156
213.3,1.2118971878713827
213.4,1.2122823300299814
213.5,1.212666682077548
213.60000000000002,1.213050246329726
213.70000000000002,1.2134330250936032
213.8,1.2138150206677487
213.9,1.2141962353422493
214.0,1.2145766713987465
214.10000000000002,1.2149563311104719
214.20000000000002,1.2153352167422846
214.3,1.215713330550706
214.4,1.2160906747839564
214.5,1.2164672516819905
214.60000000000002,1.2168430634765333
214.70000000000002,1.2172181123911134
214.8,1.2175924006411016
214.9,1.217965930433743
215.0,1.2183387039681923
215.10000000000002,1.2187107234355508
215.20000000000002,1.2190819910188968
215.3,1.2194525088933241
215.4,1.2198222792259736
215.5,1.2201913041760677
215.60000000000002,1.2205595858949454
215.70000000000002,1.220927126526094
215.8,1.2212939282051845
215.9,1.2216599930601042
216.0,1.2220253232109897
216.10000000000002,1.2223899207702604
216.20000000000002,1.222753787842651
216.3,1.223116926525245
216.4,1.2234793389075063
216.5,1.2238410270713127
216.60000000000002,1.2242019930909873
216.70000000000002,1.2245622390333313
216.8,1.2249217669576553
216.9,1.2252805789158123
217.0,1.2256386769522283
217.10000000000002,1.2259960631039344
217.20000000000002,1.2263527394005977
217.3,1.2267087078645535
217.4,1.2270639705108355
217.5,1.2274185293472075
217.60000000000002,1.2277723863741934
217.70000000000002,1.2281255435851082
217.8,1.2284780029660893
217.9,1.2288297664961259
218.0,1.2291808361470895
218.10000000000002,1.2295312138837644
218.20000000000002,1.229880901663877
218.3,1.2302299014381264
218.4,1.2305782151502134
218.5,1.2309258447368707
218.60000000000002,1.2312727921278914
218.70000000000002,1.2316190592461598
218.8,1.2319646480076782
218.9,1.2323095603215983
219.0,1.2326537980902492
219.10000000000002,1.232997363209165
219.20000000000002,1.2333402575671153
219.3,1.233682483046132
219.4,1.2340240415215384
219.5,1.2343649348619785
219.60000000000002,1.2347051649294427
219.70000000000002,1.2350447335792971
219.8,1.2353836426603115
219.9,1.2357218940146866
220.0,1.236059489478082
220.10000000000002,1.2363964308796427
220.20000000000002,1.2367327200420273
220.3,1.2370683587814348
220.4,1.237403348907632
220.5,1.2377376922239796
220.60000000000002,1.2380713905274594
220.70000000000002,1.238404445608702
220.8,1.2387368592520112
220.9,1.2390686332353922
221.0,1.2393997693305772
221.10000000000002,1.2397302693030514
221.20000000000002,1.2400601349120797
221.3,1.2403893679107318
221.4,1.2407179700459086
221.5,1.2410459430583678
221.60000000000002,1.241373288682749
221.70000000000002,1.2417000086475998
221.8,1.2420261046754009
221.9,1.2423515784825905
222.0,1.2426764317795913
222.10000000000002,1.2430006662708333
222.20000000000002,1.24332428365478
222.3,1.2436472856239529
222.4,1.243969673864956
222.5,1.2442914500585
222.60000000000002,1.2446126158794275
222.70000000000002,1.2449331729967368
222.8,1.2452531230736055
222.9,1.2455724677674158
223.0,1.2458912087297775
223.10000000000002,1.2462093476065526
223.20000000000002,1.2465268860378775
223.3,1.246843825658189
223.4,1.2471601680962459
223.5,1.2474759149751526
223.60000000000002,1.247791067912384
223.70000000000002,1.2481056285198058
223.8,1.248419598403701
223.9,1.2487329791647896
224.0,1.2490457723982544
224.10000000000002,1.2493579796937615
224.20000000000002,1.2496696026354837
224.3,1.2499806428021238
224.4,1.2502911017669363
224.5,1.2506009810977492
224.60000000000002,1.2509102823569878
224.70000000000002,1.251219007101695
224.8,1.251527156883555
224.9,1.2518347332489146
225.0,1.252141737738804
225.10000000000002,1.2524481718889604
225.20000000000002,1.2527540372298482
225.3,1.2530593352866812
225.4,1.253364067579444
225.5,1.253668235622913
225.60000000000002,1.2539718409266776
225.70000000000002,1.2542748849951617
225.8,1.2545773693276454
225.9,1.254879295418284
226.0,1.2551806647561303
226.10000000000002,1.2554814788251558
226.20000000000002,1.2557817391042696
226.3,1.2560814470673405
226.4,1.256380604183217
226.5,1.2566792119157475
226.60000000000002,1.2569772717238006
226.70000000000002,1.2572747850612853
226.8,1.2575717533771713
226.9,1.2578681781155092
227.0,1.2581640607154498
227.10000000000002,1.2584594026112643
227.20000000000002,1.2587542052323633
227.3,1.2590484700033182
227.4,1.259342198343879
227.5,1.2596353916689944
227.60000000000002,1.2599280513888313
227.70000000000002,1.260220178908794
227.8,1.2605117756295428
227.9,1.2608028429470146
228.0,1.2610933822524404
228.10000000000002,1.261383394932365
228.20000000000002,1.261672882368665
228.3,1.261961845938569
228.4,1.2622502870146757
228.5,1.2625382069649713
228.60000000000002,1.2628256071528496
228.70000000000002,1.2631124889371301
228.8,1.2633988536720753
228.9,1.2636847027074098
229.0,1.2639700373883394
229.10000000000002,1.2642548590555671
229.20000000000002,1.2645391690453123
229.3,1.2648229686893289
229.4,1.2651062593149227
229.5,1.2653890422449696
229.60000000000002,1.2656713187979325
229.70000000000002,1.2659530902878795
229.8,1.2662343580245017
229.9,1.2665151233131298
230.0,1.266795387454752
230.10000000000002,1.2670751517460317
230.20000000000002,1.2673544174793234
230.3,1.2676331859426913
230.4,1.2679114584199251
230.5,1.2681892361905585
230.60000000000002,1.2684665205298842
230.70000000000002,1.268743312708972
230.8,1.2690196139946854
230.9,1.2692954256496982
231.0,1.2695707489325108
231.10000000000002,1.2698455850974666
231.20000000000002,1.270119935394769
231.3,1.2703938010704983
231.4,1.2706671833666259
231.5,1.2709400835210327
231.60000000000002,1.2712125027675247
231.70000000000002,1.2714844423358476
231.8,1.2717559034517052
231.9,1.2720268873367735
232.0,1.2722973952087173
232.10000000000002,1.272567428281206
232.20000000000002,1.2728369877639294
232.3,1.2731060748626124
232.4,1.2733746907790322
232.5,1.2736428367110324
232.60000000000002,1.2739105138525393
232.70000000000002,1.2741777233935767
232.8,1.2744444665202819
232.9,1.2747107444149197
233.0,1.2749765582558992
233.10000000000002,1.2752419092177878
233.20000000000002,1.2755067984713262
233.3,1.275771227183444
233.4,1.276035196517274
233.5,1.2762987076321675
233.60000000000002,1.2765617616837088
233.70000000000002,1.2768243598237299
233.8,1.2770865032003251
233.9,1.2773481929578656
234.0,1.2776094302370145
234.10000000000002,1.2778702161747402
234.20000000000002,1.2781305519043316
234.3,1.2783904385554123
234.4,1.2786498772539545
234.5,1.2789088691222938
234.60000000000002,1.2791674152791424
234.70000000000002,1.2794255168396036
234.8,1.2796831749151865
234.9,1.279940390613819
235.0,1.2801971650398616
235.10000000000002,1.280453499294122
235.20000000000002,1.2807093944738686
235.3,1.2809648516728434
235.4,1.2812198719812768
235.5,1.2814744564859004
235.60000000000002,1.2817286062699607
235.70000000000002,1.2819823224132323
235.8,1.2822356059920321
235.9,1.2824884580792315
236.0,1.2827408797442708
236.10000000000002,1.2829928720531714
236.20000000000002,1.2832444360685495
236.3,1.2834955728496293
236.4,1.2837462834522557
236.5,1.2839965689289072
236.60000000000002,1.2842464303287096
236.70000000000002,1.2844958686974475
236.8,1.2847448850775784
236.9,1.2849934805082452
237.0,1.285241656025288
237.10000000000002,1.2854894126612582
237.20000000000002,1.285736751445429
237.3,1.2859836734038108
237.4,1.2862301795591606
237.5,1.2864762709309971
237.60000000000002,1.2867219485356114
237.70000000000002,1.286967213386079
237.8,1.2872120664922742
237.9,1.2874565088608798
238.0,1.287700541495401
238.10000000000002,1.287944165396177
238.20000000000002,1.2881873815603921
238.3,1.2884301909820894
238.4,1.2886725946521813
238.5,1.288914593558462
238.60000000000002,1.2891561886856198
238.70000000000002,1.2893973810152473
238.8,1.2896381715258551
238.9,1.2898785611928825
239.0,1.2901185509887085
239.10000000000002,1.2903581418826648
239.20000000000002,1.2905973348410462
239.3,1.2908361308271226
239.4,1.29107453080115
239.5,1.2913125357203827
239.60000000000002,1.2915501465390842
239.70000000000002,1.2917873642085373
239.8,1.2920241896770577
239.9,1.292260623890003
240.0,1.2924966677897853
240.10000000000002,1.2927323223158815
240.20000000000002,1.2929675884048444
240.3,1.293202466990314
240.4,1.2934369590030284
240.5,1.2936710653708345
240.60000000000002,1.2939047870186986
240.70000000000002,1.2941381248687183
240.8,1.2943710798401313
240.9,1.2946036528493283
241.0,1.2948358448098625
241.10000000000002,1.2950676566324597
241.20000000000002,1.2952990892250305
241.3,1.295530143492679
241.4,1.2957608203377147
241.5,1.295991120659662
241.60000000000002,1.2962210453552712
241.70000000000002,1.2964505953185284
241.8,1.2966797714406662
241.9,1.2969085746101734
242.0,1.2971370057128062
242.10000000000002,1.2973650656315971
242.20000000000002,1.2975927552468658
242.3,1.2978200754362292
242.4,1.2980470270746114
242.5,1.2982736110342539
242.60000000000002,1.2984998281847246
242.70000000000002,1.2987256793929292
242.8,1.2989511655231196
242.9,1.299176287436905
243.0,1.2994010459932608
243.10000000000002,1.2996254420485387
243.20000000000002,1.299849476456476
243.3,1.3000731500682063
243.4,1.3002964637322676
243.5,1.3005194182946131
243.60000000000002,1.3007420145986206
243.70000000000002,1.3009642534851007
243.8,1.3011861357923082
243.9,1.3014076623559503
244.0,1.3016288340091962
244.10000000000002,1.3018496515826863
244.20000000000002,1.3020701159045418
244.3,1.3022902278003738
244.4,1.3025099880932927
244.5,1.302729397603917
244.60000000000002,1.3029484571503827
244.70000000000002,1.3031671675483518
244.8,1.303385529611023
244.9,1.303603544149139
245.0,1.3038212119709955
245.10000000000002,1.304038533882452
245.20000000000002,1.3042555106869385
245.3,1.3044721431854656
245.4,1.3046884321766328
245.5,1.304904378456638
245.60000000000002,1.3051199828192857
245.70000000000002,1.3053352460559955
245.8,1.305550168955811
245.9,1.3057647523054092
246.0,1.3059789968891078
246.10000000000002,1.3061929034888746
246.20000000000002,1.3064064728843363
246.3,1.306619705852786
246.4,1.3068326031691921
246.5,1.3070451656062074
246.60000000000002,1.307257393934177
246.70000000000002,1.307469288921146
246.8,1.3076808513328686
246.9,1.3078920819328168
247.0,1.3081029814821874
247.10000000000002,1.3083135507399115
247.20000000000002,1.3085237904626612
247.3,1.3087337014048597
247.4,1.3089432843186874
247.5,1.3091525399540918
247.60000000000002,1.309361469058794
247.70000000000002,1.3095700723782975
247.8,1.3097783506558964
247.9,1.3099863046326832
248.0,1.3101939350475558
248.10000000000002,1.3104012426372265
248.20000000000002,1.3106082281362297
248.3,1.3108148922769294
248.4,1.311021235789527
248.5,1.3112272594020689
248.60000000000002,1.311432963840455
248.70000000000002,1.3116383498284454
248.8,1.3118434180876686
248.9,1.312048169337629
249.0,1.3122526042957148
249.10000000000002,1.312456723677205
249.20000000000002,1.3126605281952768
249.3,1.3128640185610145
249.4,1.3130671954834154
249.5,1.3132700596693976
249.60000000000002,1.313472611823808
249.70000000000002,1.313674852649429
249.8,1.3138767828469866
249.9,1.3140784031151567
250.0,1.314279714150573
250.10000000000002,1.3144807166478347
250.20000000000002,1.3146814112995127
250.3,1.3148817987961572
250.4,1.3150818798263055
250.5,1.3152816550764883
250.60000000000002,1.3154811252312375
250.70000000000002,1.3156802909730918
250.8,1.315879152982606
250.9,1.3160777119383562
251.0,1.3162759685169476
251.10000000000002,1.3164739233930218
251.20000000000002,1.3166715772392625
251.3,1.3168689307264034
251.4,1.3170659845232349
251.5,1.3172627392966105
251.60000000000002,1.317459195711455
251.70000000000002,1.3176553544307688
251.8,1.317851216115637
251.9,1.3180467814252357
252.0,1.3182420510168371
252.10000000000002,1.3184370255458182
252.20000000000002,1.3186317056656667
252.3,1.3188260920279866
252.4,1.319020185282507
252.5,1.3192139860770864
252.60000000000002,1.3194074950577208
252.70000000000002,1.3196007128685496
252.8,1.319793640151862
252.9,1.3199862775481037
253.0,1.3201786256958834
253.10000000000002,1.3203706852319788
253.20000000000002,1.3205624567913437
253.3,1.3207539410071134
253.4,1.3209451385106121
253.5,1.3211360499313582
253.60000000000002,1.3213266758970719
253.70000000000002,1.3215170170336794
253.8,1.3217070739653212
253.9,1.3218968473143575
254.0,1.3220863377013738
254.10000000000002,1.322275545745188
254.20000000000002,1.3224644720628564
254.3,1.3226531172696787
254.4,1.3228414819792058
254.5,1.3230295668032446
254.60000000000002,1.3232173723518643
254.70000000000002,1.3234048992334029
254.8,1.3235921480544728
254.9,1.3237791194199662
